,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
239,1024,4.0,20506,30.838688780000666,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,19
240,0,1.0,20506,30.86563257099988,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",25,1024,20
241,1,1.0,20507,30.894117498002743,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",25,1024,20
242,2,1.0,20508,30.922563800002536,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",25,1024,20
243,4,1.0,20510,30.95344669000042,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",25,1024,20
244,8,4.0,20515,30.988842218001082,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
245,16,4.0,20523,31.03458600399972,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
246,32,4.0,20539,31.101303942999948,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
247,64,4.0,20571,31.20884011599992,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
248,128,4.0,20635,31.39856018499995,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
249,256,4.0,20763,31.760842030002095,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
250,512,4.0,21019,32.459780237000814,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
251,1024,4.0,21531,33.86133572700055,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,20
252,0,1.0,21531,33.88930726699982,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",25,1024,21
253,1,2.0,21533,33.91857791700022,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",25,1024,21
254,2,2.0,21534,33.94792557000255,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",25,1024,21
255,4,2.0,21536,33.98035285900187,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",25,1024,21
256,8,4.0,21541,34.01795747700089,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
257,16,4.0,21549,34.06545651000124,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
258,32,4.0,21565,34.13466740200238,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
259,64,4.0,21597,34.24656783099999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
260,128,4.0,21661,34.444828498999414,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
261,256,4.0,21789,34.82016157200269,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
262,512,4.0,22045,35.547496416002105,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
263,1024,4.0,22557,37.006967683002586,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,21
264,0,6.0,22557,37.03541379500166,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
265,1,6.0,22558,37.0651568980029,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
266,2,6.0,22559,37.09583920899968,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
267,4,6.0,22561,37.129351260002295,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
268,8,6.0,22565,37.167596413000865,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
269,16,6.0,22573,37.21704465000221,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
270,32,6.0,22589,37.28873966299943,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
271,64,6.0,22621,37.404819439001585,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
272,128,6.0,22685,37.612638593000156,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
273,256,6.0,22813,38.00967015200149,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
274,512,6.0,23069,38.77168727400203,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
275,1024,6.0,23581,40.2937963229997,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,22
276,0,0.0,23581,40.323784341002465,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",25,1024,23
277,1,1.0,23583,40.35473572800038,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",25,1024,23
278,2,2.0,23585,40.38559294600054,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",25,1024,23
279,4,4.0,23588,40.41966209600287,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
280,8,4.0,23592,40.45923593400221,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
281,16,4.0,23600,40.511176873002114,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
282,32,4.0,23616,40.58714287000112,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
283,64,4.0,23648,40.710470301000896,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
284,128,4.0,23712,40.93586971300101,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
285,256,4.0,23840,41.34775981100029,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
286,512,4.0,24096,42.14311315500163,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
287,1024,4.0,24608,43.70188889000201,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",25,1024,23
288,0,3.0,24608,43.73248167299971,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",25,1024,24
289,1,3.0,24609,43.76506921700275,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",25,1024,24
290,2,4.0,24611,43.79813693500182,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
291,4,4.0,24613,43.83465179099949,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
292,8,4.0,24617,43.87787913200009,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
293,16,4.0,24625,43.93279502900259,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
294,32,4.0,24641,44.012154307001765,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
295,64,4.0,24673,44.139999282000645,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
296,128,4.0,24737,44.3666986390017,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
297,256,4.0,24865,44.78369978500268,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
298,512,4.0,25121,45.60066594100135,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
299,1024,4.0,25633,47.23935169700053,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",25,1024,24
300,0,3.0,25633,47.270740219999425,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",25,1024,25
301,1,6.0,25635,47.30419917200197,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
302,2,6.0,25636,47.33898347899958,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
303,4,6.0,25638,47.37500920599996,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
304,8,6.0,25642,47.418909075000556,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
305,16,6.0,25650,47.476186138999765,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
306,32,6.0,25666,47.55685803199958,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
307,64,6.0,25698,47.68873813300161,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
308,128,6.0,25762,47.924733831001504,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
309,256,6.0,25890,48.36237653799981,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
310,512,6.0,26146,49.214059253001324,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
311,1024,6.0,26658,50.9037402210015,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",25,1024,25
312,0,3.0,0,0.00013502999718184583,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,0
313,1,3.0,1,0.03183466399786994,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,0
314,2,6.0,3,0.06430968799759285,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
315,4,6.0,5,0.09658174599826452,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
316,8,6.0,9,0.1294021719986631,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
317,16,6.0,17,0.16146648399808328,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
318,32,6.0,33,0.19356002299900865,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
319,64,6.0,65,0.22610857199833845,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
320,128,6.0,129,0.2606577679980546,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
321,256,6.0,257,0.2995332339996821,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
322,512,6.0,513,0.352462396996998,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
323,1024,6.0,1025,0.45099377799851936,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,0
324,0,6.0,1025,0.48396774499997264,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
325,1,6.0,1026,0.5165340789972106,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
326,2,6.0,1027,0.5491787209975882,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
327,4,6.0,1029,0.5825277999974787,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
328,8,6.0,1033,0.6153402979980456,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
329,16,6.0,1041,0.649847584998497,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
330,32,6.0,1057,0.6847129779998795,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
331,64,6.0,1089,0.7231162609969033,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
332,128,6.0,1153,0.7680905739980517,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
333,256,6.0,1281,0.8242827739995846,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
334,512,6.0,1537,0.9113172779980232,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
335,1024,6.0,2049,1.0787948229990434,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,1
336,0,3.0,2049,1.1139046299977053,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,2
337,1,3.0,2050,1.147752300999855,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,2
338,2,4.0,2052,1.1822681899975578,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
339,4,4.0,2054,1.2162356879998697,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
340,8,4.0,2058,1.2512023979979858,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
341,16,4.0,2066,1.2866645279973454,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
342,32,4.0,2082,1.3246477159991628,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
343,64,4.0,2114,1.3679397759988206,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
344,128,4.0,2178,1.4204485089976515,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
345,256,4.0,2306,1.4945680429991626,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
346,512,4.0,2562,1.6152300769972499,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
347,1024,4.0,3074,1.8493846469973505,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,2
348,0,6.0,3074,1.885258412999974,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
349,1,6.0,3075,1.9214726499994867,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
350,2,6.0,3076,1.956935906997387,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
351,4,6.0,3078,1.993206528997689,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
352,8,6.0,3082,2.0305835010003648,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
353,16,6.0,3090,2.069136100999458,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
354,32,6.0,3106,2.1115907059975143,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
355,64,6.0,3138,2.1606917229983083,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
356,128,6.0,3202,2.2233667740001692,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
357,256,6.0,3330,2.3150318150001112,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
358,512,6.0,3586,2.4684576769977866,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
359,1024,6.0,4098,2.764004084998305,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,3
360,0,1.0,4098,2.801571811996837,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",75,1024,4
361,1,1.0,4099,2.8388347910004086,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",75,1024,4
362,2,1.0,4100,2.8749698039973737,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",75,1024,4
363,4,4.0,4103,2.912588766997942,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
364,8,4.0,4107,2.951040756997827,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
365,16,4.0,4115,2.992385096000362,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
366,32,4.0,4131,3.038592097997025,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
367,64,4.0,4163,3.0936096489967895,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
368,128,4.0,4227,3.167029010997794,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
369,256,4.0,4355,3.275964025997382,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
370,512,4.0,4611,3.462836241000332,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
371,1024,4.0,5123,3.8255694289982785,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,4
372,0,2.0,5123,3.864058445997216,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
373,1,6.0,5125,3.901690491999034,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
374,2,6.0,5126,3.9398818709996704,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
375,4,6.0,5128,3.979328028999589,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
376,8,6.0,5132,4.020773486998223,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
377,16,6.0,5140,4.0646301839988155,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
378,32,6.0,5156,4.113644673998351,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
379,64,6.0,5188,4.174298248999548,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
380,128,6.0,5252,4.256788165999751,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
381,256,6.0,5380,4.3825633019987436,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
382,512,6.0,5636,4.601342145997478,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
383,1024,6.0,6148,5.032696140999178,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,5
384,0,0.0,6148,5.074855593997199,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
385,1,0.0,6149,5.116048312000203,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
386,2,4.0,6151,5.156150063998211,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
387,4,4.0,6153,5.196854055997392,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
388,8,4.0,6157,5.239009903998522,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
389,16,4.0,6165,5.283733137999661,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
390,32,4.0,6181,5.335387551996973,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
391,64,4.0,6213,5.399750262997259,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
392,128,4.0,6277,5.489701506998244,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
393,256,4.0,6405,5.632356140999036,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
394,512,4.0,6661,5.884554223997839,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
395,1024,4.0,7173,6.380529273999855,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,6
396,0,2.0,7173,6.421093934997771,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",75,1024,7
397,1,4.0,7175,6.462112896999315,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
398,2,4.0,7176,6.5038977559997875,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
399,4,4.0,7178,6.545120287999453,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
400,8,4.0,7182,6.588214641997183,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
401,16,4.0,7190,6.63537764099965,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
402,32,4.0,7206,6.68985583599715,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
403,64,4.0,7238,6.759822619998886,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
404,128,4.0,7302,6.8590206669978215,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
405,256,4.0,7430,7.018635748998349,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
406,512,4.0,7686,7.308590437998646,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
407,1024,4.0,8198,7.864903038000193,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,7
408,0,0.0,8198,7.908107260998804,"[np.int64(0), np.int64(0), np.int64(1), np.int64(1)]",75,1024,8
409,1,0.0,8199,7.950055842997244,"[np.int64(0), np.int64(0), np.int64(1), np.int64(1)]",75,1024,8
410,2,0.0,8200,7.993480622997595,"[np.int64(0), np.int64(0), np.int64(1), np.int64(1)]",75,1024,8
411,4,0.0,8202,8.037302818996977,"[np.int64(0), np.int64(0), np.int64(1), np.int64(1)]",75,1024,8
412,8,1.0,8207,8.083673811997869,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,8
413,16,4.0,8216,8.134362060998683,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
414,32,4.0,8232,8.19358233299863,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
415,64,4.0,8264,8.26887417999751,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
416,128,4.0,8328,8.376885368998046,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
417,256,4.0,8456,8.549712152998836,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
418,512,4.0,8712,8.867516972997691,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
419,1024,4.0,9224,9.497450663999189,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,8
420,0,1.0,9224,9.541084046999458,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,9
421,1,1.0,9225,9.584011571998417,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,9
422,2,1.0,9226,9.626737660997605,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,9
423,4,4.0,9229,9.671280430997285,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
424,8,4.0,9233,9.71805394599869,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
425,16,4.0,9241,9.769549663997168,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
426,32,4.0,9257,9.831063538000308,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
427,64,4.0,9289,9.910438737999357,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
428,128,4.0,9353,10.028127490997576,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
429,256,4.0,9481,10.225884105999285,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
430,512,4.0,9737,10.576453497997136,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
431,1024,4.0,10249,11.26726206999956,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,9
432,0,1.0,10249,11.312041839999438,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",75,1024,10
433,1,1.0,10250,11.356366730997252,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",75,1024,10
434,2,1.0,10251,11.400761433000298,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",75,1024,10
435,4,3.0,10254,11.445750178998424,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,10
436,8,6.0,10259,11.494025672000134,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
437,16,6.0,10267,11.547825199999352,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
438,32,6.0,10283,11.611121450998326,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
439,64,6.0,10315,11.695832366000104,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
440,128,6.0,10379,11.822048120997351,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
441,256,6.0,10507,12.0317587799982,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
442,512,6.0,10763,12.419160686997202,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
443,1024,6.0,11275,13.165723899997829,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,10
444,0,1.0,11275,13.211840766998648,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",75,1024,11
445,1,2.0,11277,13.258017201998882,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",75,1024,11
446,2,2.0,11278,13.304060670998297,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",75,1024,11
447,4,4.0,11281,13.350794713998766,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,11
448,8,4.0,11285,13.400098238998908,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,11
